0.0909091,17,45,0.377778,10,22,0.454545,7,23,0.304348,7,12,0.583333,6,18,24,1.06667,0.455556,12,13,0.923077,5,24,0.384615,0.208333,3,0.125,0.0909091,19,42,0.452381,19,39,0.487179,0,3,0,24,29,0.827586,10,24,34,1.47619,0.452381,12,10,1.2,7,16,0.7,0.4375,3,0.1875,B
0.909091,22,46,0.478261,14,32,0.4375,8,14,0.571429,22,35,0.628571,6,22,28,1.6087,0.565217,14,10,1.4,6,23,0.6,0.26087,7,0.304348,0.909091,22,56,0.392857,14,39,0.358974,8,17,0.470588,16,24,0.666667,14,22,36,1.21429,0.464286,7,11,0.636364,4,25,0.363636,0.16,4,0.16,A
0.384615,28,49,0.571429,22,34,0.647059,6,15,0.4,26,31,0.83871,4,38,42,1.79592,0.632653,19,20,0.95,13,18,0.65,0.722222,11,0.611111,0.384615,15,57,0.263158,5,33,0.151515,10,24,0.416667,8,15,0.533333,6,21,27,0.842105,0.350877,6,21,0.285714,10,24,0.47619,0.416667,3,0.125,A
0.583333,20,57,0.350877,17,39,0.435897,3,18,0.166667,10,12,0.833333,8,19,27,0.929825,0.377193,10,10,1,8,29,0.8,0.275862,5,0.172414,0.583333,14,37,0.378378,14,33,0.424242,0,4,0,34,41,0.829268,9,30,39,1.67568,0.378378,3,15,0.2,5,16,0.333333,0.3125,5,0.3125,B
0.384615,17,53,0.320755,12,34,0.352941,5,19,0.263158,20,28,0.714286,10,17,27,1.11321,0.367925,11,8,1.375,3,20,0.375,0.15,7,0.35,0.384615,21,48,0.4375,16,40,0.4,5,8,0.625,20,25,0.8,10,26,36,1.39583,0.489583,14,9,1.55556,7,19,0.777778,0.368421,5,0.263158,B
0.5,25,50,0.5,17,36,0.472222,8,14,0.571429,10,12,0.833333,9,26,35,1.36,0.58,11,15,0.733333,12,15,0.8,0.8,6,0.4,0.5,14,47,0.297872,12,40,0.3,2,7,0.285714,8,12,0.666667,10,17,27,0.808511,0.319149,5,18,0.277778,6,16,0.333333,0.375,5,0.3125,A
0.1875,16,45,0.355556,13,30,0.433333,3,15,0.2,11,15,0.733333,7,13,20,1.02222,0.388889,8,21,0.380952,7,19,0.333333,0.368421,1,0.0526316,0.1875,33,57,0.578947,26,40,0.65,7,17,0.411765,10,14,0.714286,12,26,38,1.45614,0.640351,20,19,1.05263,9,15,0.473684,0.6,5,0.333333,B
0.277778,15,47,0.319149,12,33,0.363636,3,14,0.214286,14,23,0.608696,3,21,24,1,0.351064,5,13,0.384615,7,22,0.538462,0.318182,5,0.227273,0.277778,23,52,0.442308,14,35,0.4,9,17,0.529412,18,24,0.75,9,32,41,1.40385,0.528846,18,12,1.5,9,21,0.75,0.428571,3,0.142857,B
0.578947,18,54,0.333333,11,35,0.314286,7,19,0.368421,14,17,0.823529,15,24,39,1.05556,0.398148,10,4,2.5,3,10,0.75,0.3,7,0.7,0.578947,15,43,0.348837,11,26,0.423077,4,17,0.235294,6,8,0.75,4,22,26,0.930233,0.395349,8,8,1,2,15,0.25,0.133333,4,0.266667,A
0.7,27,58,0.465517,21,43,0.488372,6,15,0.4,7,10,0.7,12,27,39,1.15517,0.517241,11,9,1.22222,0,16,0,0,5,0.3125,0.7,23,61,0.377049,15,39,0.384615,8,22,0.363636,10,15,0.666667,13,22,35,1.04918,0.442623,16,5,3.2,4,16,0.8,0.25,5,0.3125,A
0.571429,24,42,0.571429,17,27,0.62963,7,15,0.466667,17,21,0.809524,5,25,30,1.71429,0.654762,18,14,1.28571,11,11,0.785714,1,8,0.727273,0.571429,14,43,0.325581,10,31,0.322581,4,12,0.333333,7,12,0.583333,6,13,19,0.906977,0.372093,8,16,0.5,6,16,0.375,0.375,0,0,A
0.434783,21,44,0.477273,14,31,0.451613,7,13,0.538462,11,21,0.52381,2,20,22,1.36364,0.556818,12,14,0.857143,5,22,0.357143,0.227273,1,0.0454545,0.434783,21,43,0.488372,15,31,0.483871,6,12,0.5,19,26,0.730769,5,23,28,1.55814,0.55814,10,15,0.666667,10,22,0.666667,0.454545,4,0.181818,B
0.5,18,55,0.327273,16,40,0.4,2,15,0.133333,7,12,0.583333,12,21,33,0.818182,0.345455,13,9,1.44444,2,18,0.222222,0.111111,1,0.0555556,0.5,18,46,0.391304,13,30,0.433333,5,16,0.3125,14,18,0.777778,9,29,38,1.19565,0.445652,15,11,1.36364,7,19,0.636364,0.368421,3,0.157895,B
0.625,38,63,0.603175,30,45,0.666667,8,18,0.444444,9,11,0.818182,11,27,38,1.47619,0.666667,17,8,2.125,9,11,1.125,0.818182,10,0.909091,0.625,24,57,0.421053,14,36,0.388889,10,21,0.47619,7,11,0.636364,10,16,26,1.14035,0.508772,10,13,0.769231,5,15,0.384615,0.333333,2,0.133333,A
0.64,32,60,0.533333,25,47,0.531915,7,13,0.538462,12,18,0.666667,12,22,34,1.38333,0.591667,16,7,2.28571,13,14,1.85714,0.928571,5,0.357143,0.64,20,49,0.408163,12,30,0.4,8,19,0.421053,10,14,0.714286,6,18,24,1.18367,0.489796,7,15,0.466667,5,16,0.333333,0.3125,3,0.1875,A
0.653846,29,59,0.491525,26,50,0.52,3,9,0.333333,15,26,0.576923,12,31,43,1.28814,0.516949,16,16,1,13,16,0.8125,0.8125,2,0.125,0.653846,18,55,0.327273,14,33,0.424242,4,22,0.181818,12,19,0.631579,10,24,34,0.945455,0.363636,10,21,0.47619,7,22,0.333333,0.318182,1,0.0454545,A
0.230769,13,57,0.22807,9,32,0.28125,4,25,0.16,14,21,0.666667,14,20,34,0.77193,0.263158,6,12,0.5,5,22,0.416667,0.227273,3,0.136364,0.230769,24,51,0.470588,20,39,0.512821,4,12,0.333333,27,31,0.870968,11,34,45,1.54902,0.509804,9,10,0.9,5,15,0.5,0.333333,1,0.0666667,B
0.678571,26,46,0.565217,21,32,0.65625,5,14,0.357143,15,21,0.714286,10,24,34,1.56522,0.619565,12,12,1,4,16,0.333333,0.25,2,0.125,0.678571,16,49,0.326531,11,29,0.37931,5,20,0.25,10,14,0.714286,11,13,24,0.959184,0.377551,5,15,0.333333,3,19,0.2,0.157895,2,0.105263,A
0.689655,24,44,0.545455,18,29,0.62069,6,15,0.4,15,24,0.625,9,27,36,1.56818,0.613636,14,12,1.16667,6,14,0.5,0.428571,3,0.214286,0.689655,18,53,0.339623,12,36,0.333333,6,17,0.352941,11,13,0.846154,8,16,24,1,0.396226,6,9,0.666667,2,20,0.222222,0.1,4,0.2,A
0.241379,18,52,0.346154,12,35,0.342857,6,17,0.352941,40,49,0.816327,14,21,35,1.57692,0.403846,6,12,0.5,6,33,0.5,0.181818,3,0.0909091,0.241379,24,49,0.489796,16,36,0.444444,8,13,0.615385,36,46,0.782609,10,25,35,1.87755,0.571429,14,15,0.933333,7,32,0.466667,0.21875,2,0.0625,B
0.709677,25,51,0.490196,19,34,0.558824,6,17,0.352941,21,27,0.777778,16,24,40,1.5098,0.54902,15,9,1.66667,5,11,0.555556,0.454545,1,0.0909091,0.709677,20,47,0.425532,10,25,0.4,10,22,0.454545,10,13,0.769231,5,14,19,1.2766,0.531915,9,10,0.9,3,22,0.3,0.136364,1,0.0454545,A
0.548387,20,49,0.408163,15,33,0.454545,5,16,0.3125,22,31,0.709677,13,32,45,1.36735,0.459184,5,13,0.384615,4,17,0.307692,0.235294,4,0.235294,0.548387,21,55,0.381818,12,35,0.342857,9,20,0.45,7,13,0.538462,8,22,30,1.05455,0.463636,8,8,1,9,24,1.125,0.375,4,0.166667,A
0.606061,18,36,0.5,15,24,0.625,3,12,0.25,24,26,0.923077,9,22,31,1.75,0.541667,5,22,0.227273,7,16,0.318182,0.4375,4,0.25,0.606061,22,46,0.478261,16,32,0.5,6,14,0.428571,6,15,0.4,8,10,18,1.21739,0.543478,9,14,0.642857,14,21,1,0.666667,3,0.142857,A
1,29,62,0.467742,23,45,0.511111,6,17,0.352941,7,13,0.538462,12,31,43,1.14516,0.516129,16,12,1.33333,9,16,0.75,0.5625,1,0.0625,1,16,53,0.301887,10,26,0.384615,6,27,0.222222,17,22,0.772727,9,25,34,1.03774,0.358491,10,15,0.666667,6,16,0.4,0.375,4,0.25,A
1,30,62,0.483871,23,44,0.522727,7,18,0.388889,14,19,0.736842,14,33,47,1.30645,0.540323,16,15,1.06667,5,13,0.333333,0.384615,4,0.307692,1,24,60,0.4,13,30,0.433333,11,30,0.366667,6,9,0.666667,4,22,26,1.08333,0.491667,18,11,1.63636,9,19,0.818182,0.473684,4,0.210526,A
1,27,60,0.45,21,49,0.428571,6,11,0.545455,13,20,0.65,12,26,38,1.21667,0.5,13,6,2.16667,4,18,0.666667,0.222222,6,0.333333,1,25,60,0.416667,21,45,0.466667,4,15,0.266667,12,21,0.571429,15,25,40,1.1,0.45,9,9,1,4,19,0.444444,0.210526,2,0.105263,A
1,27,54,0.5,21,37,0.567568,6,17,0.352941,30,49,0.612245,15,31,46,1.66667,0.555556,9,17,0.529412,7,23,0.411765,0.304348,9,0.391304,1,24,61,0.393443,21,46,0.456522,3,15,0.2,23,29,0.793103,9,22,31,1.21311,0.418033,4,14,0.285714,9,32,0.642857,0.28125,1,0.03125,A
0.6,35,59,0.59322,24,42,0.571429,11,17,0.647059,18,25,0.72,6,20,26,1.67797,0.686441,18,10,1.8,6,29,0.6,0.206897,4,0.137931,0.6,31,59,0.525424,24,46,0.521739,7,13,0.538462,34,42,0.809524,12,22,34,1.74576,0.584746,17,11,1.54545,6,19,0.545455,0.315789,1,0.0526316,B
0.166667,19,63,0.301587,9,27,0.333333,10,36,0.277778,13,22,0.590909,17,27,44,0.968254,0.380952,11,10,1.1,4,26,0.4,0.153846,4,0.153846,0.166667,22,56,0.392857,21,51,0.411765,1,5,0.2,22,36,0.611111,13,33,46,1.19643,0.401786,7,9,0.777778,6,19,0.666667,0.315789,5,0.263158,B
0.428571,28,68,0.411765,19,34,0.558824,9,34,0.264706,37,43,0.860465,12,30,42,1.5,0.477941,13,10,1.3,6,23,0.6,0.26087,5,0.217391,0.428571,36,80,0.45,27,54,0.5,9,26,0.346154,23,29,0.793103,18,31,49,1.3,0.50625,18,13,1.38462,6,28,0.461538,0.214286,0,0,B
0.625,25,47,0.531915,22,41,0.536585,3,6,0.5,15,23,0.652174,4,24,28,1.44681,0.56383,10,13,0.769231,6,14,0.461538,0.428571,2,0.142857,0.625,27,54,0.5,20,36,0.555556,7,18,0.388889,9,14,0.642857,5,23,28,1.2963,0.564815,15,12,1.25,8,21,0.666667,0.380952,3,0.142857,B
0.666667,22,50,0.44,17,38,0.447368,5,12,0.416667,28,36,0.777778,15,23,38,1.54,0.49,11,10,1.1,4,13,0.4,0.307692,5,0.384615,0.666667,25,54,0.462963,18,32,0.5625,7,22,0.318182,5,7,0.714286,7,19,26,1.14815,0.527778,9,11,0.818182,1,23,0.0909091,0.0434783,4,0.173913,A
0.6,23,57,0.403509,19,41,0.463415,4,16,0.25,7,9,0.777778,9,26,35,1,0.438596,15,15,1,6,22,0.4,0.272727,8,0.363636,0.6,18,51,0.352941,14,34,0.411765,4,17,0.235294,25,33,0.757576,10,27,37,1.27451,0.392157,12,9,1.33333,11,10,1.22222,1.1,6,0.6,B
0.222222,20,47,0.425532,14,21,0.666667,6,26,0.230769,2,8,0.25,5,18,23,1.02128,0.489362,11,14,0.785714,7,15,0.5,0.466667,4,0.266667,0.222222,25,54,0.462963,15,32,0.46875,10,22,0.454545,7,15,0.466667,15,26,41,1.24074,0.555556,15,12,1.25,5,15,0.416667,0.333333,1,0.0666667,B
0.555556,19,48,0.395833,15,35,0.428571,4,13,0.307692,27,35,0.771429,7,15,22,1.4375,0.4375,9,13,0.692308,13,29,1,0.448276,6,0.206897,0.555556,23,45,0.511111,18,34,0.529412,5,11,0.454545,25,32,0.78125,7,26,33,1.68889,0.566667,13,18,0.722222,4,22,0.222222,0.181818,4,0.181818,B
0.692308,24,58,0.413793,18,42,0.428571,6,16,0.375,22,30,0.733333,17,30,47,1.31034,0.465517,15,12,1.25,4,14,0.333333,0.285714,2,0.142857,0.692308,20,58,0.344828,14,27,0.518519,6,31,0.193548,8,11,0.727273,9,23,32,0.931035,0.396552,8,13,0.615385,6,26,0.461538,0.230769,3,0.115385,A
0.8,25,53,0.471698,16,30,0.533333,9,23,0.391304,22,28,0.785714,6,20,26,1.5283,0.556604,16,9,1.77778,14,18,1.55556,0.777778,7,0.388889,0.8,24,58,0.413793,21,40,0.525,3,18,0.166667,12,14,0.857143,15,25,40,1.08621,0.439655,13,21,0.619048,6,22,0.285714,0.272727,3,0.136364,A
0.625,20,47,0.425532,8,17,0.470588,12,30,0.4,16,20,0.8,12,23,35,1.44681,0.553191,15,16,0.9375,2,14,0.125,0.142857,4,0.285714,0.625,26,55,0.472727,23,46,0.5,3,9,0.333333,8,13,0.615385,8,17,25,1.14545,0.5,9,10,0.9,5,16,0.5,0.3125,0,0,A
0.388889,17,46,0.369565,9,19,0.473684,8,27,0.296296,8,15,0.533333,5,13,18,1.08696,0.456522,10,18,0.555556,11,20,0.611111,0.55,1,0.05,0.388889,28,49,0.571429,23,37,0.621622,5,12,0.416667,12,18,0.666667,8,25,33,1.4898,0.622449,15,15,1,9,18,0.6,0.5,0,0,B
0.647059,21,44,0.477273,16,32,0.5,5,12,0.416667,20,24,0.833333,11,27,38,1.52273,0.534091,14,17,0.823529,11,19,0.647059,0.578947,4,0.210526,0.647059,14,44,0.318182,8,28,0.285714,6,16,0.375,13,19,0.684211,7,13,20,1.06818,0.386364,9,17,0.529412,11,19,0.647059,0.578947,0,0,A
0.666667,23,60,0.383333,18,38,0.473684,5,22,0.227273,19,29,0.655172,19,22,41,1.16667,0.425,16,10,1.6,3,21,0.3,0.142857,5,0.238095,0.666667,21,48,0.4375,15,28,0.535714,6,20,0.3,17,29,0.586207,13,22,35,1.35417,0.5,10,12,0.833333,7,24,0.583333,0.291667,4,0.166667,A
0.263158,20,53,0.377358,13,31,0.419355,7,22,0.318182,15,21,0.714286,6,21,27,1.16981,0.443396,13,11,1.18182,6,26,0.545455,0.230769,5,0.192308,0.263158,24,52,0.461538,16,32,0.5,8,20,0.4,25,34,0.735294,11,30,41,1.55769,0.538462,13,12,1.08333,8,19,0.666667,0.421053,2,0.105263,B
0.714286,31,60,0.516667,26,45,0.577778,5,15,0.333333,12,19,0.631579,10,31,41,1.31667,0.558333,15,15,1,10,13,0.666667,0.769231,4,0.307692,0.714286,23,56,0.410714,17,37,0.459459,6,19,0.315789,9,15,0.6,6,22,28,1.08929,0.464286,16,18,0.888889,10,21,0.555556,0.47619,0,0,A
0.52381,23,45,0.511111,18,34,0.529412,5,11,0.454545,26,32,0.8125,8,23,31,1.71111,0.566667,11,14,0.785714,6,14,0.428571,0.428571,4,0.285714,0.52381,26,57,0.45614,18,37,0.486486,8,20,0.4,7,9,0.777778,9,17,26,1.17544,0.526316,16,16,1,5,24,0.3125,0.208333,4,0.166667,A
0.695652,23,46,0.5,21,37,0.567568,2,9,0.222222,8,11,0.727273,12,22,34,1.21739,0.521739,10,20,0.5,5,11,0.25,0.454545,4,0.363636,0.695652,17,45,0.377778,5,13,0.384615,12,32,0.375,6,10,0.6,7,14,21,1.15556,0.511111,13,14,0.928571,10,17,0.714286,0.588235,4,0.235294,A
0.173913,13,38,0.342105,8,20,0.4,5,18,0.277778,22,35,0.628571,8,27,35,1.39474,0.407895,4,15,0.266667,2,27,0.133333,0.0740741,4,0.148148,0.173913,17,51,0.333333,13,36,0.361111,4,15,0.266667,20,30,0.666667,11,24,35,1.13725,0.372549,6,10,0.6,5,25,0.5,0.2,1,0.04,B
0.68,25,54,0.462963,17,35,0.485714,8,19,0.421053,11,20,0.55,7,28,35,1.27778,0.537037,13,8,1.625,2,14,0.25,0.142857,1,0.0714286,0.68,24,55,0.436364,10,25,0.4,14,30,0.466667,11,13,0.846154,5,27,32,1.32727,0.563636,18,8,2.25,4,16,0.5,0.25,4,0.25,B
0.32,24,55,0.436364,13,28,0.464286,11,27,0.407407,9,14,0.642857,9,22,31,1.23636,0.536364,18,16,1.125,5,18,0.3125,0.277778,6,0.333333,0.32,28,63,0.444444,23,49,0.469388,5,14,0.357143,17,21,0.809524,15,26,41,1.2381,0.484127,14,9,1.55556,9,17,1,0.529412,1,0.0588235,B
0.703704,22,47,0.468085,15,27,0.555556,7,20,0.35,21,27,0.777778,13,25,38,1.53191,0.542553,18,14,1.28571,7,19,0.5,0.368421,2,0.105263,0.703704,19,47,0.404255,16,30,0.533333,3,17,0.176471,12,20,0.6,8,14,22,1.12766,0.43617,11,15,0.733333,10,23,0.666667,0.434783,2,0.0869565,A
0.192308,28,53,0.528302,23,39,0.589744,5,14,0.357143,18,23,0.782609,5,25,30,1.49057,0.575472,17,15,1.13333,4,20,0.266667,0.2,0,0,0.192308,30,66,0.454545,26,51,0.509804,4,15,0.266667,19,23,0.826087,12,25,37,1.25758,0.484848,13,9,1.44444,8,22,0.888889,0.363636,0,0,B
0.7,26,54,0.481481,20,40,0.5,6,14,0.428571,15,21,0.714286,10,21,31,1.35185,0.537037,19,7,2.71429,6,16,0.857143,0.375,4,0.25,0.7,23,54,0.425926,15,38,0.394737,8,16,0.5,14,18,0.777778,13,21,34,1.25926,0.5,12,11,1.09091,4,19,0.363636,0.210526,2,0.105263,A
0.709677,27,63,0.428571,23,47,0.489362,4,16,0.25,22,29,0.758621,16,28,44,1.26984,0.460317,13,16,0.8125,12,17,0.75,0.705882,7,0.411765,0.709677,17,55,0.309091,14,36,0.388889,3,19,0.157895,17,19,0.894737,11,23,34,0.981818,0.336364,8,23,0.347826,10,22,0.434783,0.454545,2,0.0909091,A
0.71875,27,48,0.5625,20,36,0.555556,7,12,0.583333,8,12,0.666667,9,24,33,1.4375,0.635417,10,13,0.769231,4,19,0.307692,0.210526,3,0.157895,0.71875,24,60,0.4,14,32,0.4375,10,28,0.357143,6,10,0.6,13,13,26,1.06667,0.483333,10,8,1.25,4,13,0.5,0.307692,0,0,A
0.69697,22,56,0.392857,20,42,0.47619,2,14,0.142857,14,18,0.777778,12,23,35,1.07143,0.410714,9,13,0.692308,5,20,0.384615,0.25,4,0.2,0.69697,23,52,0.442308,18,41,0.439024,5,11,0.454545,18,19,0.947368,7,25,32,1.32692,0.490385,9,10,0.9,9,14,0.9,0.642857,2,0.142857,B
0.484848,23,56,0.410714,19,45,0.422222,4,11,0.363636,16,25,0.64,15,22,37,1.17857,0.446429,14,6,2.33333,6,16,1,0.375,5,0.3125,0.484848,20,55,0.363636,15,37,0.405405,5,18,0.277778,10,14,0.714286,15,23,38,1,0.409091,10,14,0.714286,4,24,0.285714,0.166667,7,0.291667,A
1,24,52,0.461538,20,41,0.487805,4,11,0.363636,30,48,0.625,9,38,47,1.57692,0.5,10,18,0.555556,7,29,0.388889,0.241379,4,0.137931,1,27,63,0.428571,20,41,0.487805,7,22,0.318182,16,27,0.592593,7,24,31,1.22222,0.484127,9,15,0.6,8,35,0.533333,0.228571,3,0.0857143,A
0.5,27,53,0.509434,23,40,0.575,4,13,0.307692,7,12,0.583333,5,29,34,1.22642,0.54717,13,8,1.625,3,15,0.375,0.2,2,0.133333,0.5,21,51,0.411765,17,28,0.607143,4,23,0.173913,5,12,0.416667,5,25,30,1,0.45098,6,12,0.5,4,14,0.333333,0.285714,1,0.0714286,A
0.5,20,54,0.37037,13,35,0.371429,7,19,0.368421,6,10,0.6,9,23,32,0.981481,0.435185,8,13,0.615385,7,19,0.538462,0.368421,2,0.105263,0.5,19,42,0.452381,10,28,0.357143,9,14,0.642857,16,22,0.727273,5,26,31,1.5,0.559524,12,13,0.923077,5,14,0.384615,0.357143,3,0.214286,B
0.5,23,41,0.560976,13,21,0.619048,10,20,0.5,18,25,0.72,8,19,27,1.80488,0.682927,13,18,0.722222,10,13,0.555556,0.769231,2,0.153846,0.5,26,47,0.553191,19,30,0.633333,7,17,0.411765,1,6,0.166667,5,14,19,1.2766,0.62766,8,16,0.5,9,21,0.5625,0.428571,2,0.0952381,A
1,31,62,0.5,24,44,0.545455,7,18,0.388889,18,26,0.692308,15,20,35,1.40323,0.556452,17,7,2.42857,16,18,2.28571,0.888889,3,0.166667,1,18,43,0.418605,14,26,0.538462,4,17,0.235294,8,14,0.571429,8,21,29,1.11628,0.465116,7,25,0.28,5,21,0.2,0.238095,1,0.047619,A
0.333333,29,55,0.527273,20,31,0.645161,9,24,0.375,11,16,0.6875,9,15,24,1.41818,0.609091,11,15,0.733333,3,29,0.2,0.103448,2,0.0689655,0.333333,23,49,0.469388,19,35,0.542857,4,14,0.285714,31,41,0.756098,15,21,36,1.65306,0.510204,5,12,0.416667,5,19,0.416667,0.263158,1,0.0526316,B
0.5,27,46,0.586957,23,35,0.657143,4,11,0.363636,22,32,0.6875,11,24,35,1.73913,0.630435,15,15,1,10,22,0.666667,0.454545,2,0.0909091,0.5,15,40,0.375,6,17,0.352941,9,23,0.391304,16,22,0.727273,5,13,18,1.375,0.4875,10,21,0.47619,7,25,0.333333,0.28,0,0,A
0.25,14,42,0.333333,9,27,0.333333,5,15,0.333333,16,23,0.695652,9,24,33,1.16667,0.392857,7,19,0.368421,5,25,0.263158,0.2,5,0.2,0.25,17,52,0.326923,14,37,0.378378,3,15,0.2,17,26,0.653846,13,23,36,1.03846,0.355769,10,12,0.833333,9,20,0.75,0.45,6,0.3,B
0.5,23,51,0.45098,19,38,0.5,4,13,0.307692,25,34,0.735294,11,24,35,1.47059,0.490196,9,11,0.818182,7,20,0.636364,0.35,3,0.15,0.5,22,49,0.44898,16,24,0.666667,6,25,0.24,12,16,0.75,5,22,27,1.26531,0.510204,11,18,0.611111,4,22,0.222222,0.181818,2,0.0909091,A
0.3,31,53,0.584906,23,34,0.676471,8,19,0.421053,20,26,0.769231,8,17,25,1.69811,0.660377,18,11,1.63636,5,19,0.454545,0.263158,1,0.0526316,0.3,29,47,0.617021,21,30,0.7,8,17,0.470588,12,20,0.6,3,17,20,1.65957,0.702128,12,14,0.857143,6,25,0.428571,0.24,3,0.12,A
0.333333,30,57,0.526316,27,46,0.586957,3,11,0.272727,10,18,0.555556,11,23,34,1.2807,0.552632,15,9,1.66667,5,22,0.555556,0.227273,3,0.136364,0.333333,16,46,0.347826,10,24,0.416667,6,22,0.272727,21,24,0.875,8,23,31,1.28261,0.413043,9,13,0.692308,3,18,0.230769,0.166667,2,0.111111,A
0.2,28,61,0.459016,24,44,0.545455,4,17,0.235294,12,18,0.666667,13,18,31,1.18033,0.491803,15,17,0.882353,10,25,0.588235,0.4,0,0,0.2,25,45,0.555556,15,25,0.6,10,20,0.5,24,31,0.774194,6,24,30,1.86667,0.666667,14,19,0.736842,8,16,0.421053,0.5,5,0.3125,B
0.384615,22,44,0.5,15,27,0.555556,7,17,0.411765,15,18,0.833333,7,22,29,1.5,0.579545,12,13,0.923077,3,19,0.230769,0.157895,1,0.0526316,0.384615,23,57,0.403509,20,43,0.465116,3,14,0.214286,7,18,0.388889,19,18,37,0.982456,0.429825,5,10,0.5,8,19,0.8,0.421053,2,0.105263,A
0.615385,20,45,0.444444,13,24,0.541667,7,21,0.333333,26,30,0.866667,7,16,23,1.62222,0.522222,12,7,1.71429,4,15,0.571429,0.266667,4,0.266667,0.615385,24,43,0.55814,15,25,0.6,9,18,0.5,10,13,0.769231,3,20,23,1.55814,0.662791,14,14,1,3,21,0.214286,0.142857,0,0,A
0.5,25,43,0.581395,9,20,0.45,16,23,0.695652,15,17,0.882353,10,27,37,1.88372,0.767442,18,12,1.5,2,13,0.166667,0.153846,2,0.153846,0.5,21,51,0.411765,15,31,0.483871,6,20,0.3,8,10,0.8,5,9,14,1.09804,0.470588,8,5,1.6,7,14,1.4,0.5,0,0,A
0.538462,18,46,0.391304,15,32,0.46875,3,14,0.214286,17,25,0.68,9,17,26,1.21739,0.423913,11,12,0.916667,6,25,0.5,0.24,1,0.04,0.538462,20,38,0.526316,14,26,0.538462,6,12,0.5,22,28,0.785714,5,24,29,1.78947,0.605263,9,12,0.75,4,22,0.333333,0.181818,2,0.0909091,B
0.411765,32,66,0.484848,26,44,0.590909,6,22,0.272727,10,20,0.5,13,26,39,1.21212,0.530303,21,9,2.33333,5,14,0.555556,0.357143,1,0.0714286,0.411765,25,54,0.462963,19,38,0.5,6,16,0.375,9,17,0.529412,7,27,34,1.2037,0.518519,7,16,0.4375,7,21,0.4375,0.333333,2,0.0952381,A
